specie,nest_id,folder,photo,viaje,date,true_inc_day,start_time,final_time,duration,duration_min,duration_h,sex,event,nocturnal_incubation,nocturnal_incubation,,,note,note1
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1328-1329,1,25-Sep-13,18,6:10:00,6:11:00,0:01:00,1,0.016666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1329-1396,,25-Sep-13,18,6:11:00,7:18:00,1:07:00,67,1.116666667,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1396-1417,1,25-Sep-13,18,7:18:00,7:39:00,0:21:00,21,0.35,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1417-1465,,25-Sep-13,18,7:39:00,8:27:00,0:48:00,48,0.8,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1465-1475,2,25-Sep-13,18,8:27:00,8:37:00,0:10:00,10,0.166666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1475-1536,,25-Sep-13,18,8:37:00,9:38:00,1:01:00,61,1.016666667,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1536-1540,3,25-Sep-13,18,9:38:00,9:39:00,0:01:00,1,0.016666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1536-1540,,25-Sep-13,18,9:38:00,9:39:00,0:01:00,1,0.016666667,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1540-1621,,25-Sep-13,18,9:39:00,11:00:00,1:21:00,81,1.35,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1621-1668,2,25-Sep-13,18,11:00:00,11:47:00,0:47:00,47,0.783333333,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1668-1699,,25-Sep-13,18,11:47:00,12:17:00,0:30:00,30,0.5,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1699-1711,3,25-Sep-13,18,12:17:00,12:21:00,0:04:00,4,0.066666667,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1700-1711,,25-Sep-13,18,12:18:05,12:21:00,0:02:55,2.9,0.048333333,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1711-1842,,25-Sep-13,18,12:21:00,14:32:00,2:11:00,131,2.183333333,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1842-1844,4,25-Sep-13,18,14:32:00,14:34:00,0:02:00,2,0.033333333,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1844-1883,,25-Sep-13,18,14:34:00,15:13:00,0:39:00,39,0.65,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1883-1932,4,25-Sep-13,18,15:13:00,16:02:00,0:49:00,49,0.816666667,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1931-1932,,25-Sep-13,18,16:01:00,16:02:00,0:01:00,1,0.016666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1932-1983,,25-Sep-13,18,16:02:00,16:53:00,0:51:00,51,0.85,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,1983-2013,5,25-Sep-13,18,16:53:00,17:20:00,0:27:00,27,0.45,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2013-2775,,25-Sep-13,18,17:20:00,0:00:00,6:40:00,400,6.666666667,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2013-2775,,26-Sep-13,19,0:00:00,5:59:00,5:59:00,359,5.983333333,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2775-2797,1,26-Sep-13,19,5:59:00,6:18:00,0:19:00,19,0.316666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2794-2797,,26-Sep-13,19,6:17:34,6:18:00,0:00:26,0.36,0.006,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2797-2809,,26-Sep-13,19,6:18:00,6:30:00,0:12:00,12,0.2,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2809-2818,1,26-Sep-13,19,6:30:00,6:39:00,0:09:00,9,0.15,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2818-2875,,26-Sep-13,19,6:39:00,7:36:00,0:57:00,57,0.95,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2875-2921,2,26-Sep-13,19,7:36:00,8:22:00,0:46:00,46,0.766666667,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2920-2921,,26-Sep-13,19,8:21:00,8:22:00,0:01:00,1,0.016666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2921-2942,,26-Sep-13,19,8:22:00,8:43:00,0:21:00,21,0.35,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2942-2943,2,26-Sep-13,19,8:43:00,8:44:00,0:01:00,1,0.016666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,2943-3001,,26-Sep-13,19,8:44:00,9:42:00,0:58:00,58,0.966666667,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3001-3198,3,26-Sep-13,19,9:42:00,12:59:00,3:17:00,197,3.283333333,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3197-3198,,26-Sep-13,19,12:58:00,12:59:00,0:01:00,1,0.016666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3198-3263,,26-Sep-13,19,12:59:00,14:04:00,1:05:00,65,1.083333333,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3263-3268,3,26-Sep-13,19,14:04:00,14:06:00,0:02:00,2,0.033333333,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3267-3268,,26-Sep-13,19,14:05:00,14:06:00,0:01:00,1,0.016666667,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3268-3322,,26-Sep-13,19,14:06:00,15:00:00,0:54:00,54,0.9,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3322-3324,4,26-Sep-13,19,15:00:00,15:02:00,0:02:00,2,0.033333333,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3322-3324,,26-Sep-13,19,15:00:00,15:02:00,0:02:00,2,0.033333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3324-3398,,26-Sep-13,19,15:02:00,16:16:00,1:14:00,74,1.233333333,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3398-3427,5,26-Sep-13,19,16:16:00,16:45:00,0:29:00,29,0.483333333,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3417-3427,,26-Sep-13,19,16:35:00,16:45:00,0:10:00,10,0.166666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3427-3456,,26-Sep-13,19,16:45:00,17:14:00,0:29:00,29,0.483333333,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3456-3472,4,26-Sep-13,19,17:14:00,17:30:00,0:16:00,16,0.266666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3472-4216,,26-Sep-13,19,17:30:00,0:00:00,6:30:00,390,6.5,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,3472-4216,,27-Sep-13,20,0:00:00,5:54:00,5:54:00,354,5.9,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4216-4218,5,27-Sep-13,20,5:54:00,5:56:00,0:02:00,2,0.033333333,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4217-4218,,27-Sep-13,20,5:55:00,5:56:00,0:01:00,1,0.016666667,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4218-4318,,27-Sep-13,20,5:56:00,7:36:00,1:40:00,100,1.666666667,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4318-4327,6,27-Sep-13,20,7:36:00,7:45:00,0:09:00,9,0.15,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4356-4327,,27-Sep-13,20,7:44:00,7:45:00,0:01:00,1,0.016666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4327-4364,,27-Sep-13,20,7:45:00,8:22:00,0:37:00,37,0.616666667,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4364-4399,6,27-Sep-13,20,8:22:00,8:53:00,0:31:00,31,0.516666667,f,off,N,,,,monitoreo,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4392-4399,,27-Sep-13,20,8:46:25,8:53:00,0:06:35,6.55,0.109166667,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4399-4431,,27-Sep-13,20,8:53:00,9:25:00,0:32:00,32,0.533333333,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4431-4435,7,27-Sep-13,20,9:25:00,9:29:00,0:04:00,4,0.066666667,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4431-4435,,27-Sep-13,20,9:25:00,9:29:00,0:04:00,4,0.066666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4435-4506,,27-Sep-13,20,9:29:00,10:40:00,1:11:00,71,1.183333333,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4506-4519,7,27-Sep-13,20,10:40:00,10:50:00,0:10:00,10,0.166666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4516-4519,,27-Sep-13,20,10:47:00,10:50:00,0:03:00,3,0.05,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4519-4523,,27-Sep-13,20,10:50:00,10:53:00,0:03:00,3,0.05,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4523-4525,,27-Sep-13,20,10:54:00,10:56:00,0:02:00,2,0.033333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4525-4544,,27-Sep-13,20,10:56:00,11:15:00,0:19:00,19,0.316666667,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4544-4548,8,27-Sep-13,20,11:15:00,11:19:00,0:04:00,4,0.066666667,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4546-4548,,27-Sep-13,20,11:17:00,11:19:00,0:02:00,2,0.033333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4548-4575,,27-Sep-13,20,11:19:00,11:46:00,0:27:00,27,0.45,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4575-4587,9,27-Sep-13,20,11:46:00,11:58:00,0:12:00,12,0.2,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4585-4587,,27-Sep-13,20,11:56:00,11:58:00,0:02:00,2,0.033333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4587-4610,,27-Sep-13,20,11:58:00,12:21:00,0:23:00,23,0.383333333,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4610-4644,10,27-Sep-13,20,12:21:00,12:49:00,0:28:00,28,0.466666667,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4640-4644,,27-Sep-13,20,12:45:00,12:49:00,0:04:00,4,0.066666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4644-4663,,27-Sep-13,20,12:49:00,13:08:00,0:19:00,19,0.316666667,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4663-4683,8,27-Sep-13,20,13:08:00,13:22:00,0:14:00,14,0.233333333,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4663-4683,,27-Sep-13,20,13:08:00,13:22:00,0:14:00,14,0.233333333,f,visita,N,,,,comportamiento extraño en la base del nido,"Huevo empezo a eclosionar pero el polluelo tenia cascara pegada y aparentemente murio, datos en adelante son muy confusos no usar"
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4683-4696,,27-Sep-13,20,13:22:00,13:55:00,0:33:00,33,0.55,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4696-4715,9,27-Sep-13,20,13:35:00,13:54:00,0:19:00,19,0.316666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4715-4744,,27-Sep-13,20,13:54:00,14:22:00,0:28:00,28,0.466666667,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4744-4753,11,27-Sep-13,20,14:22:00,14:26:00,0:04:00,4,0.066666667,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4747-4753,,27-Sep-13,20,14:22:59,14:26:00,0:03:01,3,0.05,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4753-4760,,27-Sep-13,20,14:26:00,14:33:00,0:07:00,7,0.116666667,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4760-4764,10,27-Sep-13,20,14:33:00,14:37:00,0:04:00,4,0.066666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4760-4764,,27-Sep-13,20,14:33:00,14:37:00,0:04:00,4,0.066666667,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4764-4790,,27-Sep-13,20,14:37:00,15:03:00,0:26:00,26,0.433333333,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4790-4793,12,27-Sep-13,20,15:03:00,15:06:00,0:03:00,3,0.05,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4790-4793,,27-Sep-13,20,15:03:00,15:06:00,0:03:00,3,0.05,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4793-4799,,27-Sep-13,20,15:06:00,15:12:00,0:06:00,6,0.1,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4799-4803,11,27-Sep-13,20,15:12:00,15:16:00,0:04:00,4,0.066666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4802-4803,,27-Sep-13,20,15:15:00,15:16:00,0:01:00,1,0.016666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4803-4823,,27-Sep-13,20,15:16:00,15:36:00,0:20:00,20,0.333333333,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4823-4887,12,27-Sep-13,20,15:36:00,16:40:00,1:04:00,64,1.066666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4861-4863,,27-Sep-13,20,16:14:00,16:16:00,0:02:00,2,0.033333333,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4883-4887,,27-Sep-13,20,16:36:00,16:40:00,0:04:00,4,0.066666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4887-4909,,27-Sep-13,20,16:40:00,17:02:00,0:22:00,22,0.366666667,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4909-4955,13,27-Sep-13,20,17:02:00,17:38:00,0:36:00,36,0.6,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4944-4945,,27-Sep-13,20,17:37:00,17:38:00,0:01:00,1,0.016666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4955-5680,,27-Sep-13,20,17:38:00,0:00:00,6:22:00,382,6.366666667,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,4955-5680,,28-Sep-13,21,0:00:00,5:53:00,5:53:00,353,5.883333333,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5680-5683,1,28-Sep-13,21,5:53:00,5:56:00,0:03:00,3,0.05,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5681-5683,,28-Sep-13,21,5:54:00,5:56:00,0:02:00,2,0.033333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5683-5743,,28-Sep-13,21,5:56:00,6:56:00,1:00:00,60,1,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5743-5797,1,28-Sep-13,21,6:56:00,7:50:00,0:54:00,54,0.9,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5794-5797,,28-Sep-13,21,7:47:00,7:50:00,0:03:00,3,0.05,f,visita,N,,,,alimento en el pico,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5797-5817,,28-Sep-13,21,7:50:00,8:10:00,0:20:00,20,0.333333333,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5817-5827,2,28-Sep-13,21,8:10:00,8:20:00,0:10:00,10,0.166666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5826-5827,,28-Sep-13,21,8:19:00,8:20:00,0:01:00,1,0.016666667,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5827-5948,,28-Sep-13,21,8:20:00,10:21:00,2:01:00,121,2.016666667,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,5948-5973,2,28-Sep-13,21,10:21:00,10:46:00,0:25:00,25,0.416666667,m,off,N,,,,fin de carpeta,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0001-0013,3,28-Sep-13,21,10:48:00,11:00:00,0:12:00,12,0.2,,off,N,,,,inicio de carpeta,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0011-0013,,28-Sep-13,21,10:58:00,11:00:00,0:02:00,2,0.033333333,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0013-0097,,28-Sep-13,21,11:00:00,12:24:00,1:24:00,84,1.4,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0097-0120,4,28-Sep-13,21,12:24:00,12:47:00,0:23:00,23,0.383333333,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0098-0100,,28-Sep-13,21,12:25:00,12:27:00,0:02:00,2,0.033333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0099-0104,,28-Sep-13,21,12:26:00,12:31:00,0:05:00,5,0.083333333,f,visita,N,,,,comportamiento extraño en la base del nido,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0114-0118,,28-Sep-13,21,12:41:00,12:46:00,0:05:00,5,0.083333333,m,visita,N,,,,revisar cuando eclosionaron los polluelos porque parece que las visitas ya son alimentación,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0118-0120,,28-Sep-13,21,12:46:00,12:47:00,0:01:00,1,0.016666667,m,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0120-0156,,28-Sep-13,21,12:47:00,13:23:00,0:36:00,36,0.6,m,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0156-0159,4,28-Sep-13,21,13:23:00,13:26:00,0:03:00,3,0.05,m,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0157-0159,,28-Sep-13,21,13:24:00,13:26:00,0:02:00,2,0.033333333,f,visita,N,,,,alimento en el pico,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0159-0240,,28-Sep-13,21,13:26:00,14:27:00,1:01:00,61,1.016666667,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0240-0245,5,28-Sep-13,21,14:27:00,14:52:00,0:25:00,25,0.416666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0242-0245,,28-Sep-13,21,14:49:00,14:52:00,0:03:00,3,0.05,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0245-0316,,28-Sep-13,21,14:52:00,16:03:00,1:11:00,71,1.183333333,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0316-0335,6,28-Sep-13,21,16:03:00,16:22:00,0:19:00,19,0.316666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0335-0367,,28-Sep-13,21,16:22:00,16:54:00,0:32:00,32,0.533333333,f,on,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0367-0391,7,28-Sep-13,21,16:54:00,17:01:00,0:07:00,7,0.116666667,f,off,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0390-0391,,28-Sep-13,21,17:00:00,17:01:00,0:01:00,1,0.016666667,f,visita,N,,,,,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0391-1156,,28-Sep-13,21,17:01:00,0:00:00,6:59:00,419,6.983333333,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P02_AJRC13,Huevos 28-30 Septiembre,0391-1156,,29-Sep-13,22,0:00:00,6:03:00,6:03:00,363,6.05,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1687-1720,1,18-Sep-13,,9:59:00,10:32:00,0:33:00,33,0.55,,off,N,,,,inicio de carpeta,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1718-1720,,18-Sep-13,,10:30:00,10:32:00,0:02:00,2,0.033333333,u,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1720-1803,,18-Sep-13,,10:32:00,11:55:00,1:23:00,83,1.383333333,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1803-1859,2,18-Sep-13,,11:55:00,12:50:30,0:55:30,55.5,0.925,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1807-1829,,18-Sep-13,,11:59:00,12:21:00,0:22:00,22,0.366666667,u,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1859-1885,,18-Sep-13,,12:50:30,13:07:00,0:16:30,16.5,0.275,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1885-1929,3,18-Sep-13,,13:07:00,13:51:00,0:44:00,44,0.733333333,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1888-1910,,18-Sep-13,,13:10:00,13:32:00,0:22:00,22,0.366666667,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1929-1967,,18-Sep-13,,13:51:00,14:30:00,0:39:00,39,0.65,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1967-2131,4,18-Sep-13,,14:30:00,17:03:00,2:33:00,153,2.55,f,off,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),1990-1995,,18-Sep-13,,14:42:00,14:47:00,0:05:00,5,0.083333333,u,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),2019-2087,,18-Sep-13,,15:11:00,16:19:00,1:08:00,68,1.133333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),2131-2910,,18-Sep-13,,17:03:00,0:00:00,6:57:00,417,6.95,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),2131-2910,,19-Sep-13,,0:00:00,5:52:00,5:52:00,352,5.866666667,f,on,Y,,,,incubación nocturna,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),2910-2996,,19-Sep-13,,5:52:00,7:12:46,1:20:46,80,1.333333333,f,on,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),2914-2938,,19-Sep-13,,5:56:00,6:20:00,0:24:00,8,0.133333333,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),2991-2996,,19-Sep-13,,7:12:43,7:12:46,0:00:03,0.1,0.001666667,m,visita,N,,,,,
Myrmotherula hauxwelli,P31_MASM13,Huevos (18 - 19 Septiembre 2013),2996-3024,,19-Sep-13,,7:12:46,7:29:56,0:17:10,17.1,0.285,m,on,N,,,,,
